시군명,사업장명,영업상태명,소재지시설전화번호,도로명우편번호,소재지도로명주소,소재지지번주소,소재지우편번호,축산업무구분명
부천시,늘봄약국,정상,,14784,"경기도 부천시 옥길로 113, 105호 (옥길동)",경기도 부천시 옥길동 726-4 ,14784,동물약국
부천시,보룡약국,정상,661-0651,14711,경기도 부천시 경인로 206-1 (심곡본동),경기도 부천시 심곡본동 667번지,14711,동물약국
부천시,부부약국,정상,3438871,14682,"경기도 부천시 범안로 1 (괴안동, 부부약국)",경기도 부천시 괴안동 3번지 부부약국,14682,동물약국
부천시,테크노약국,정상,3222309,14501,"경기도 부천시 삼작로 364 (삼정동, 부천테크노파크)",,14465,동물약국
부천시,세기약국,정상,6112111,14725,"경기도 부천시 경인로 180 (심곡본동, 부천심곡파라곤)",경기도 부천시 심곡본동 560-9번지 동양파라곤 102호,14725,동물약국
부천시,위브약국,정상,6505600,14549,"경기도 부천시 신흥로 190 (중동, 위브더스테이트)",경기도 부천시 중동 1106번지 위브더스테이트,14549,동물약국
부천시,미래약국,정상,,14618,경기도 부천시 장말로 188 (상동),경기도 부천시 상동 235 ,14618,동물약국
부천시,백제약국,정상,6551145,14644,경기도 부천시 부천로10번길 9 (심곡동),경기도 부천시 심곡동 170-8번지,14644,동물약국
부천시,부천메디칼약국,정상,6114040,14570,경기도 부천시 부천로90번길 8 (원미동),경기도 부천시 원미동 137-2 ,14570,동물약국
부천시,경기프라자약국,정상,3279075,14544,"경기도 부천시 길주로 86 (상동, 해피플러스)",경기도 부천시 상동 544-3번지 해피플러스,14544,동물약국
부천시,정온누리약국,정상,6110664,14709,"경기도 부천시 경인로 189 (심곡본동, 심곡본동 동도 센트리움)",경기도 부천시 심곡본동 533-4 심곡본동 동도 센트리움 ,14709,동물약국
부천시,아라약국,정상,3220041,14544,"경기도 부천시 길주로 80 (상동, 로얄타워)",경기도 부천시 상동 544-1번지 로얄타워,14544,동물약국
부천시,늘푸른약국,정상,3236678,14624,"경기도 부천시 부일로 222 (상동, 유은빌딩)",경기도 부천시 상동 464-3번지 유은빌딩,14624,동물약국
부천시,성원메디팜약국,정상,326-8800,14548,"경기도 부천시 중동로248번길 38, 매트로펠리스 Ⅱ-A (중동)",경기도 부천시 중동 1145 매트로펠리스 Ⅱ-A ,14548,동물약국
부천시,심곡약국,정상,6650865,14747,경기도 부천시 심곡로 72-1 (심곡본동),경기도 부천시 심곡본동 804-7번지,14747,동물약국
부천시,종로사약국,정상,651-4628,14711,경기도 부천시 경인로 216-1 (심곡본동),경기도 부천시 심곡본동 668 ,14711,동물약국
부천시,화인약국,정상,6633368,14575,경기도 부천시 옥산로 12 (중동),경기도 부천시 중동 1099-2번지,14575,동물약국
부천시,고운미소약국,정상,6760757,14530,경기도 부천시 계남로 309 (춘의동),경기도 부천시 춘의동 144-26번지,14530,동물약국
부천시,상동온누리약국,정상,0323222911,14542,"경기도 부천시 상동로 108, 다인타운 (상동)",경기도 부천시 상동 535-4 다인타운 ,14542,동물약국
부천시,미래약국,정상,,14561,경기도 부천시 원미로186번길 26 (원미동),경기도 부천시 원미동 11-1 ,14561,동물약국
부천시,성약국,정상,3416341,14670,"경기도 부천시 지봉로 116 (역곡동, 역곡시장)",경기도 부천시 역곡동 108번지 역곡시장,14670,동물약국
부천시,스타약국,정상,032-612-8881,14634,"경기도 부천시 부천로29번길 7, 104호 (심곡동)",경기도 부천시 심곡동 177-1번지,14634,동물약국
부천시,조은약국,정상,3434380,14754,경기도 부천시 호현로489번길 34 (소사본동),경기도 부천시 소사본동 91-129번지,14754,동물약국
부천시,햇빛약국,정상,2238424,14548,"경기도 부천시 길주로 300, LOTTE백화점 (중동)",경기도 부천시 중동 1140 LOTTE백화점 ,14548,동물약국
부천시,천지약국,정상,6515872,14568,경기도 부천시 원미로 141 (원미동),경기도 부천시 원미동 77-9번지,14568,동물약국
부천시,제일프라자약국,정상,6711661,14673,경기도 부천시 역곡로 483 (역곡동),경기도 부천시 고강동 319-4번지,14416,동물약국
부천시,사랑이 꽃피는 약국,정상,3441643,14672,"경기도 부천시 부일로 705 (역곡동, 우승메디컬센터)",경기도 부천시 역곡동 50-6번지 우승메디컬센터,14672,동물약국
부천시,메디칼약국,정상,3246877,14504,"경기도 부천시 도약로 29 (상동, 에이스프라자)",경기도 부천시 상동 523-8번지 에이스프라자,14504,동물약국
부천시,동원프라자약국,정상,,14409,경기도 부천시 역곡로490번길 108 (고강동),경기도 부천시 고강동 395 ,14409,동물약국
부천시,시민온누리약국,정상,6658830,14608,경기도 부천시 장말로199번길 6-2 (중동),경기도 부천시 중동 769-12번지,14608,동물약국
부천시,뿌리약국,정상,0326442561,14641,"경기도 부천시 부천로 34, 김흥균산부인과 (심곡동)",경기도 부천시 심곡동 164-3 김흥균산부인과 ,14641,동물약국
부천시,바른손약국,정상,3434217,14680,"경기도 부천시 경인로536번길 20 (괴안동, 남부천새마을금고)",경기도 부천시 괴안동 130번지 남부천새마을금고,14680,동물약국
부천시,건강온누리약국,정상,3458114,14755,경기도 부천시 호현로489번길 25 (소사본동),경기도 부천시 소사본동 96-52번지,14755,동물약국
부천시,용문약국,정상,3221788,14597,경기도 부천시 상일로 69 (상동),경기도 부천시 상동 397번지,14597,동물약국
부천시,다정한약국,정상,,14766,경기도 부천시 소사로 156 (소사본동),경기도 부천시 소사본동 216-34번지,14766,동물약국
부천시,은성약국,정상,0326778106,14480,"경기도 부천시 수도로 202, 은성프라자 (도당동)",경기도 부천시 도당동 43-3 은성프라자 ,14480,동물약국
부천시,다운약국,정상,6126202,14627,경기도 부천시 부일로 364 (중동),경기도 부천시 중동 796번지,14627,동물약국
부천시,아름다운약국,정상,6810009,14484,경기도 부천시 성곡로 77 (여월동),경기도 부천시 여월동 5-29번지,14484,동물약국
부천시,혜인약국,정상,6562801,14571,경기도 부천시 원미로 97 (원미동),경기도 부천시 원미동 181-1번지,14572,동물약국
부천시,명문약국,정상,6630588,14625,"경기도 부천시 부일로 302 (상동, 부림빌딩)",경기도 부천시 상동 326-16번지 부림빌딩,14625,동물약국
부천시,이층큰약국,정상,,14424,"경기도 부천시 소사로 758, 한성빌딩 203호 (원종동)",경기도 부천시 원종동 280-15번지 한성빌딩,14424,동물약국
부천시,일등약국,정상,3423075,14754,경기도 부천시 호현로489번길 32-1 (소사본동),경기도 부천시 소사본동 91-126번지,14754,동물약국
부천시,중동유한약국,정상,3236446,14548,"경기도 부천시 길주로 246 (중동, 부천중동리슈빌엔클래스)",경기도 부천시 중동 1149번지 부천중동리슈빌엔클래스,14548,동물약국
부천시,엄마약국,정상,3433599,14682,경기도 부천시 부광로8번길 60 (괴안동),경기도 부천시 괴안동 109-20번지,14682,동물약국
부천시,성모청약국,정상,,14416,경기도 부천시 성지로102번길 38 (고강동),경기도 부천시 고강동 310-3 ,14416,동물약국
부천시,백화점약국,정상,,14641,"경기도 부천시 부천로 20, 삼영빌딩 1층 (심곡동)",경기도 부천시 심곡동 168-8 삼영빌딩 ,14641,동물약국
부천시,도성약국,정상,6678275,14614,경기도 부천시 장말로 290 (심곡동),경기도 부천시 심곡동 323-13번지,14614,동물약국
부천시,평화약국,정상,,14548,"경기도 부천시 중동로248번길 52, 네이버시티빌딩 (중동)",경기도 부천시 중동 1145-2 네이버시티빌딩 ,14548,동물약국
부천시,테마팜약국,정상,326-6974,14534,"경기도 부천시 길주로 311, 뉴월드타운 (중동)",경기도 부천시 중동 1079 뉴월드타운 ,14534,동물약국
부천시,수아약국,정상,321-3830,14544,"경기도 부천시 소향로13번길 28-6, 대양프라자 (상동)",경기도 부천시 상동 545-1 대양프라자 ,14544,동물약국
부천시,중앙온누리약국,정상,321-7741,14546,"경기도 부천시 소향로 119, 디아뜨 2 (중동)",경기도 부천시 중동 1161 디아뜨 2 ,14546,동물약국
부천시,파랑새약국,정상,327-2188,14538,"경기도 부천시 길주로 237, 중동메디칼 (중동)",경기도 부천시 중동 1035-3 중동메디칼 ,14538,동물약국
부천시,소사중앙약국,정상,3452255,14647,"경기도 부천시 부흥로 485 (소사동, 뉴월드하이빌 아파트)",경기도 부천시 소사동 17-15번지 뉴월드하이빌아파트,14647,동물약국
부천시,부천고강동물약국,정상,673-1500,14408,경기도 부천시 역곡로 474 (고강동),경기도 부천시 고강동,14408,동물약국
부천시,신우약국,정상,3249283,14589,"경기도 부천시 조마루로 87 (상동, 늘푸른종합상가)",경기도 부천시 상동 557-4번지 늘푸른 종합상가,14589,동물약국
부천시,부천한우리약국,정상,0326121587,14713,경기도 부천시 성주로 267 (심곡본동),경기도 부천시 심곡본동 675-1 ,14713,동물약국
부천시,단골약국,정상,674-6949,14424,경기도 부천시 소사로 760 (원종동),경기도 부천시 원종동 280 ,14424,동물약국
부천시,천사약국,정상,6115110,14569,"경기도 부천시 부천로 112 (원미동, 원앙빌리지)",경기도 부천시 원미동 111-14번지,14569,동물약국
부천시,시청정약국,정상,3278791,14538,"경기도 부천시 길주로 221 (중동, 씨티오피스)",경기도 부천시 중동 1034-5번지 씨티오피스,14538,동물약국
부천시,온누리동남약국,정상,349-5544,14706,경기도 부천시 은성로37번길 74 (소사본동),경기도 부천시 소사본동 140 ,14706,동물약국
부천시,다정한약국,정상,,14766,"경기도 부천시 소사로 156, 1층 (소사본동)",경기도 부천시 소사본동 216-34 ,14766,동물약국
부천시,메디팜한사랑약국,정상,3421007,14668,경기도 부천시 지봉로121번길 6 (역곡동),경기도 부천시 역곡동 106-7번지,14668,동물약국
부천시,햇살가득한약국,정상,656-1919,14711,"경기도 부천시 경인로 190 (심곡본동, 부천라비앙로제)",경기도 부천시 심곡본동 588-1 부천라비앙로제 ,14711,동물약국
부천시,송내역온누리약국,정상,,14742,"경기도 부천시 송내대로 43, 2층 (송내동, 송내전철역)",경기도 부천시 송내동 632-4번지 송내전철역 2층,14742,동물약국
부천시,바다약국,정상,674-3713,14424,경기도 부천시 소사로 760 (원종동),경기도 부천시 원종동 280 ,14424,동물약국
부천시,동아온누리약국,정상,6844747,14427,경기도 부천시 소사로 791 (원종동),경기도 부천시 원종동 229-1번지,14427,동물약국
부천시,새현대약국,정상,0323417467,14670,"경기도 부천시 역곡로 8, 오킴스타워 (역곡동)",경기도 부천시 역곡동 82-10 오킴스타워 ,14670,동물약국
부천시,샘물약국,정상,0326778930,14414,"경기도 부천시 성지로101번길 38 (원종동, 금홍상가)",경기도 부천시 원종동 299-2번지,14414,동물약국
부천시,중동우리들약국,정상,032-661-8171,14585,경기도 부천시 부흥로 203 (중동),경기도 부천시 중동 596-3번지,14585,동물약국
부천시,경인약국,정상,613-0005,14709,경기도 부천시 자유로 33 (심곡본동),경기도 부천시 심곡본동 543 ,14709,동물약국
부천시,역곡약국,정상,,14670,"경기도 부천시 역곡로 12-1, 세운빌딩 (역곡동)",경기도 부천시 역곡동 82번지 세운빌딩,14670,동물약국
부천시,유림약국,정상,0326653793,14571,"경기도 부천시 원미로 111, 나동 101호 (원미동, 유림아파트)",경기도 부천시 원미동 115-1번지 유림아파트,14571,동물약국
부천시,우리약국,정상,6717644,14772,"경기도 부천시 소사동로 82 (소사본동, 센트럴프라자)",경기도 부천시 소사본동 409-3 ,14772,동물약국
부천시,상동시장약국,정상,6625690,,경기도 부천시 부일로297번길 10 (상동),경기도 부천시 상동 317-10번지,14621,동물약국
부천시,동남온누리약국,정상,032-349-5542,14708,경기도 부천시 소사로 191 (소사본동),경기도 부천시 소사본동,14708,동물약국
부천시,오정은혜약국,정상,6847583,14442,"경기도 부천시 오정로 249 (오정동, 오정프라자)",경기도 부천시 오정동 725번지,14442,동물약국
부천시,메디팜순천향약국,정상,3216451,14583,경기도 부천시 조마루로 137 (중동),경기도 부천시 중동 1170번지,14583,동물약국
부천시,동문밀리언약국,정상,3461300,14699,"경기도 부천시 소안로 10 (소사본동, 동문밀리언상가)",경기도 부천시 소사본동 244-66번지 동문밀리언상가,14699,동물약국
부천시,소사약국,폐업,6663331,14713,"경기도 부천시 경인로216번길 27, 나노테마타운 (심곡본동)",경기도 부천시 심곡본동 663-10 나노테마타운 ,14713,동물약국
부천시,힐트리약국,폐업,032-345-7676,14789,경기도 부천시 범안로 221 (옥길동),경기도 부천시 옥길동 777-1번지 ,14789,동물약국
부천시,보성약국,폐업,674-2501,14517,경기도 부천시 수도로74번길 7 (도당동),경기도 부천시 도당동 214-3 ,14517,동물약국
